Protein ID	Gene ID	Gene Name	Description	Coverage	Proteins in group	Amount Proteins	set1_Amount PSMs	set2_Amount PSMs	set1_Amount Peptides	set2_Amount Peptides	set1_Amount Unique peptides	set2_Amount Unique peptides	set1_q-value	set2_q-value	set1_MS1 precursor area	set2_MS1 precursor area	1_set1_tmt16plex_126	2_set1_tmt16plex_127N	3_set1_tmt16plex_127C	4_set1_tmt16plex_128N	5_set1_tmt16plex_128C	6_set1_tmt16plex_129N	IS_set1_tmt16plex_129C	HC2_set1_tmt16plex_130N	HC3_set1_tmt16plex_130C	HC4_set1_tmt16plex_131N	IS_set1_tmt16plex_131C	17_set1_tmt16plex_132N	18_set1_tmt16plex_132C	19_set1_tmt16plex_133N	20_set1_tmt16plex_133C	IS_set1_tmt16plex_134N	IS_set2_tmt16plex_126	7_set2_tmt16plex_127N	8_set2_tmt16plex_127C	9_set2_tmt16plex_128N	10_set2_tmt16plex_128C	11_set2_tmt16plex_129N	12_set2_tmt16plex_129C	13_set2_tmt16plex_130N	14_set2_tmt16plex_130C	15_set2_tmt16plex_131N	16_set2_tmt16plex_131C	IS_set2_tmt16plex_132N	HC5_set2_tmt16plex_132C	HC6_set2_tmt16plex_133N	HC7_set2_tmt16plex_133C	HC9_set2_tmt16plex_134N	set1_Amount fully quanted PSMs	set1_tmt16plex_126 - Amount quanted PSMs	set1_tmt16plex_127N - Amount quanted PSMs	set1_tmt16plex_127C - Amount quanted PSMs	set1_tmt16plex_128N - Amount quanted PSMs	set1_tmt16plex_128C - Amount quanted PSMs	set1_tmt16plex_129N - Amount quanted PSMs	set1_tmt16plex_129C - Amount quanted PSMs	set1_tmt16plex_130N - Amount quanted PSMs	set1_tmt16plex_130C - Amount quanted PSMs	set1_tmt16plex_131N - Amount quanted PSMs	set1_tmt16plex_131C - Amount quanted PSMs	set1_tmt16plex_132N - Amount quanted PSMs	set1_tmt16plex_132C - Amount quanted PSMs	set1_tmt16plex_133N - Amount quanted PSMs	set1_tmt16plex_133C - Amount quanted PSMs	set1_tmt16plex_134N - Amount quanted PSMs	set2_Amount fully quanted PSMs	set2_tmt16plex_126 - Amount quanted PSMs	set2_tmt16plex_127N - Amount quanted PSMs	set2_tmt16plex_127C - Amount quanted PSMs	set2_tmt16plex_128N - Amount quanted PSMs	set2_tmt16plex_128C - Amount quanted PSMs	set2_tmt16plex_129N - Amount quanted PSMs	set2_tmt16plex_129C - Amount quanted PSMs	set2_tmt16plex_130N - Amount quanted PSMs	set2_tmt16plex_130C - Amount quanted PSMs	set2_tmt16plex_131N - Amount quanted PSMs	set2_tmt16plex_131C - Amount quanted PSMs	set2_tmt16plex_132N - Amount quanted PSMs	set2_tmt16plex_132C - Amount quanted PSMs	set2_tmt16plex_133N - Amount quanted PSMs	set2_tmt16plex_133C - Amount quanted PSMs	set2_tmt16plex_134N - Amount quanted PSMs
ENSP00000383889.3	ENSG00000197461.13	PDGFA	platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]	0.1326530612244898	ENSP00000383889.3,ENSP00000346508.5,ENSP00000383572.3,ENSP00000384673.2	4	NA	3	NA	2	NA	2	NA	0.0	NA	738963878.4589844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799960906764596	-0.170731800343086	0.315559843490965	-0.0232758993977278	0.00870531161273647	-0.14883332276374	-0.0815532063825914	-0.210701495209914	0.00804718407685101	0.274461235125925	0.427868617523533	-0.00799960906764241	0.129397936098906	0.0232711286481777	0.217515146005645	0.0893532668914592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000371381.3	ENSG00000103174.13	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:17378]	0.09771309771309772	ENSP00000371381.3,ENSP00000310998.3,ENSP00000455900.1,ENSP00000498032.1,ENSP00000464994.1,ENSP00000467385.1,ENSP00000465949.1	7	1	2	1	2	1	2	0.0	0.0	107257496.65625	268350389.25585938	-0.31272902199489	-0.254582804113378	-0.377976736058987	-0.58060296026331	-0.215756280408971	-0.0835197007445778	0.0139477215181509	0.659249068327746	0.412148684069559	1.36476086064784	0.0254921661093128	-0.17531173298786	-0.0102030323725035	-0.284474445554549	-0.119647633333987	-0.0414039319964452	-0.0297179969685821	0.130217720752549	0.61911556119891	-0.106853123568174	-0.0554736234552671	-0.292222711369518	-0.150569814173578	0.0528503757246064	-0.164141513772757	0.124938836023722	0.644554773010128	0.0297179969685821	0.706252827213268	-0.0705230497319072	0.116949392567852	0.408187800532607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000481682.1	ENSG00000142347.19	MYO1F	myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]	0.018214936247723135	ENSP00000494550.1,ENSP00000481682.1	2	1	NA	1	NA	1	NA	0.0	NA	176525942.37109375	NA	-0.082653848126327	0.286082902882859	1.06718547101693	0.581299072229985	-0.00960509030807444	0.620555290674556	0.0266691159393497	-0.459254038896509	-0.369229692378038	-0.227682427779127	0.0138918351270974	0.0530740982228917	0.472059223380986	0.30546310317809	0.596805571243586	-0.0425249954354214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSP00000395153.1	ENSG00000142634.13	EFHD2	EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]	0.0670391061452514	ENSP00000365147.4,ENSP00000395153.1	2	NA	1	NA	1	NA	1	NA	0.004069767441860465	NA	89235304.42578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0227226565360859	-0.0540232703505215	0.188046226680628	-0.0206190188523649	-0.124790025601307	-0.017318923121846	-0.0926282163239707	-0.0276027031382995	0.0237594707847251	0.0359099471314774	0.103842147353436	0.0227226565360823	0.0114162299676419	0.0147341873505535	0.048256736448085	0.148125267808473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000501394.1	ENSG00000159658.15	EFCAB14	EF-hand calcium binding domain 14 [Source:HGNC Symbol;Acc:HGNC:29051]	0.05336426914153132	ENSP00000361001.3,ENSP00000499873.2,ENSP00000501394.1	3	1	1	1	1	1	1	0.0	0.0	392081915.75341797	5337248597.216553	0.22863088075168	0.0987859936170477	-0.0302194360389585	0.041154054170029	0.0133886717806568	0.0454268355081417	0.0279533133409453	-0.0607151986795635	-0.0831894483548421	0.0961033956795649	0.0663101909701886	-0.0919956555280859	0.0605014200163065	0.0750933658079607	-0.00654637938774982	-0.0962275486801154	-0.0123642918214415	-0.262054315806045	-0.111598198932448	0.0902751073797887	0.012650821449899	0.0471062504763848	0.201968487562584	-0.0619453822809604	-0.254811639542705	0.142149017219237	-0.256586233177623	0.0123642918214379	0.259600669315889	0.661002027538418	0.550629673679385	0.237623841223462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000466069.1	ENSG00000108861.9	DUSP3	dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]	0.10714285714285714	ENSP00000226004.2,ENSP00000466069.1,ENSP00000468604.1	3	1	1	1	1	1	1	0.0	0.0	46223784.8671875	1177193853.6542969	0.527661079201273	-0.344995327542014	-0.175150766816621	0.615767053235874	0.192073146966599	0.389845803798693	-0.0200435371382666	-0.0796021859866372	-0.142651799218422	-0.798244327315462	0.0257332221362567	0.176118220714654	0.163832793548602	-0.15111234961684	-0.0953876734282559	-0.00765372936697517	0.0116479369625999	-0.266500840875237	-0.101994976086518	0.0880032999496194	-0.111714396349925	-0.0164040907702629	0.15767611948166	-0.266737259215269	0.061583321013245	-0.10119234379289	-1.04865442061194	-0.0116479369626035	-0.741125267609172	-0.556594811678083	-0.337670695148624	-1.22757622123657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000347279.4	ENSG00000160255.18	ITGB2	integrin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6155]	0.13263979193758127	ENSP00000380950.1,ENSP00000380955.1,ENSP00000380952.3,ENSP00000498780.1,ENSP00000347279.4,ENSP00000380948.2,ENSP00000303242.6,ENSP00000267082.4,ENSP00000408741.3,ENSP00000455374.2,ENSP00000437375.1,ENSP00000428503.1,ENSP00000428979.1	13	7	10	5	8	2	2	0.0	0.0	471258310.0810547	680889690.0084229	-0.0680263762613134	0.120725296545176	0.24071223114503	0.025409530979088	0.129137919786608	-0.155924472065882	-0.0311926336472483	0.396484732600788	0.382486929159047	-0.445290887576062	0.0134685798191114	-0.193707526528712	-0.0160895747346821	0.225498164172395	-0.019433107021035	0.015760009459159	0.0016253332081142	0.185634608825223	-0.25558405694324	-0.0548152980920129	-0.0613313808823861	0.214799428202247	-0.304529477570179	0.226980157527475	0.00184986688459077	-0.247416415880307	-0.167383746504942	-0.00162533320811775	-0.0452121522581788	-0.360785629510753	0.117317290288856	-0.675237755790141	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000498337.1	ENSG00000138798.13	EGF	epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]	0.06336633663366337	ENSP00000424316.1,ENSP00000498337.1,ENSP00000265171.5,ENSP00000421384.1	4	3	2	3	2	3	2	0.0	0.0	85754875.55208333	439649006.80859375	0.158085670611396	-0.100961451035646	-0.351893304391737	0.279803928919506	-0.184884830759554	0.0379484193891635	0.00683172477715477	0.214112548487677	0.165033819933656	0.215589675550969	0.0387031994298042	-0.0151378852637958	0.216112039619409	-0.0604113317416815	0.0304629055374335	-0.0306781191844543	0.0246858579581737	-0.182010490219817	-0.0368268836524557	0.143410120019063	-0.0124268942286996	-0.0995366463935978	0.0196033705175713	-0.126703683218318	0.013631370679434	0.0293929249948643	-0.721980077374271	-0.0246858579581719	-0.33530091808	0.0648934266107428	0.0155856593269501	-0.191520694785813	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000345289.2	ENSG00000110400.11	NECTIN1	nectin cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:9706]	0.2159090909090909	ENSP00000344974.2,ENSP00000264025.3,ENSP00000345289.2	3	2	3	2	3	2	3	0.0	0.0	1432859219.5585938	483717416.805013	0.105354680650741	0.211218191878572	-0.0327190983235024	-0.203802454739877	0.0493556604816447	-0.179017235010605	0.0264275659398292	0.333220567314994	0.585628245485509	0.621659667155033	-0.0135759070140011	0.264909634752081	-0.189317448818166	0.22672347072025	-0.0222022371202542	-0.0148157032948024	-0.0258136021514126	-0.042914462507083	-0.20190687716746	-0.185849003971743	-0.0787639301801377	-0.152539988412436	-0.290800002476332	-0.293865203418399	-0.212461849821487	-0.0981058503089809	-0.0122858111363104	0.0258136021514126	0.10521280503284	0.571753832908543	0.351435584372609	0.74548840657971	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000465597.1	ENSG00000130812.11	ANGPTL6	angiopoietin like 6 [Source:HGNC Symbol;Acc:HGNC:23140]	0.1372093023255814	ENSP00000465597.1,ENSP00000467930.1,ENSP00000253109.3	3	3	2	2	2	2	2	0.0	0.0	577739401.6687012	138499268.6953125	-0.194790373650351	0.141139808917492	-0.330103880852583	-0.272263548563799	0.0115693375714478	-0.0643404305970527	-0.0485947606502171	0.358868863920973	0.206472483384765	0.83084458215864	-0.00224016840122232	-0.0836058175108985	0.164375424433656	0.0254648651325642	0.0658303569215004	0.0948771986280743	-0.047547510142838	0.202070148375975	0.181295724985945	-0.255986511182634	0.0492271073549588	-0.395023854111309	-0.101745979595433	0.215560220022873	-0.0610755521024231	0.0800931841405177	0.573959183215726	0.0475475101428398	0.15585992866067	-0.0157239547585881	-0.14926168547655	0.272947082622149	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000468476.1	ENSG00000105355.9	PLIN3	perilipin 3 [Source:HGNC Symbol;Acc:HGNC:16893]	0.3664383561643836	ENSP00000221957.3,ENSP00000467803.1,ENSP00000468476.1,ENSP00000465596.1,ENSP00000465975.1	5	3	5	3	4	3	4	0.0	0.0	142007683.18070474	516784522.20996094	0.358133138199875	0.364499027228238	0.221412146946419	0.120666408338487	0.320274573491822	0.395065379357552	-0.102229125114932	-0.165093671392102	0.108800174595626	0.278852094596946	0.032744014551044	0.211570628956181	0.221726887735091	0.390275088443463	0.26870646575656	0.0505461918042265	-0.005556123388196	-0.0674851748105478	0.222035498815627	0.0351599659106228	0.136721866421773	0.103832934828644	0.426221319110659	-0.0349424682129076	0.106147921524503	0.0160622732985995	0.179970021921257	0.005556123388196	-0.0675963523691845	-0.328598945793507	-0.157056866890755	-0.115091053225543	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000502004.1	ENSG00000203485.14	INF2	inverted formin 2 [Source:HGNC Symbol;Acc:HGNC:23791]	0.08664627930682976	ENSP00000376406.3,ENSP00000376410.4,ENSP00000381380.4,ENSP00000502644.1,ENSP00000502023.1,ENSP00000502104.1,ENSP00000502004.1,ENSP00000502587.1,ENSP00000502593.1,ENSP00000502431.1,ENSP00000501740.1,ENSP00000501841.1,ENSP00000502576.1,ENSP00000502412.1,ENSP00000502520.1,ENSP00000502287.1,ENSP00000501895.1,ENSP00000502202.1,ENSP00000502456.1,ENSP00000501605.1,ENSP00000502723.1,ENSP00000483829.2,ENSP00000501647.1,ENSP00000252527.8,ENSP00000502830.1	25	3	6	3	5	3	5	0.0	0.0	90056070.28019206	3618114252.8710938	0.437171700690383	-0.319416352492949	-0.367298895333224	0.652742379028439	0.103522284686484	0.093743890130181	0.0421754002895112	-0.266470942918332	-0.000218898533054457	0.371372795770336	0.0234040314773374	0.0725356106760469	0.349060456174248	-0.129964632133161	-0.0972206687649191	-0.0367577054180614	-0.00075471470599453	-0.0527637527900131	0.315049816039088	0.0438994680951641	-0.0736814631748146	-0.0703290176462543	-0.00979972455738132	-0.266970214863303	0.0672026070323763	-0.170003217186416	-0.209064104909033	0.00075471470599453	-0.0647245988687164	0.139323842610608	0.117059016473741	-0.150331412362656	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
ENSP00000376136.3	ENSG00000115415.20	STAT1	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	0.09831460674157304	ENSP00000501127.1,ENSP00000501185.1,ENSP00000388240.2,ENSP00000354394.4,ENSP00000438703.2,ENSP00000501289.1,ENSP00000501196.1,ENSP00000500982.1,ENSP00000501145.1,ENSP00000501040.1,ENSP00000386244.1,ENSP00000501164.1,ENSP00000501115.1,ENSP00000501120.1,ENSP00000376136.3,ENSP00000501225.1,ENSP00000394512.1,ENSP00000501159.1,ENSP00000376137.2,ENSP00000402548.2,ENSP00000411398.1,ENSP00000388772.2,ENSP00000416019.1	23	3	3	3	3	3	3	0.0	0.0	179753955.23632812	188734324.88736978	-0.101641974000866	0.000606406383401037	0.410373772366345	0.0178985319442901	-0.046532204425052	0.169609892193147	-0.0551869283110937	-0.476294690209489	-0.542270246324984	-0.571796179852157	0.0337080393130655	-0.0164153956048789	0.310953214317879	0.113273075300055	0.211475308556139	-0.0108920166727167	-0.0510680793778917	-0.111068107580655	0.288980085320665	0.20580453460699	0.0431227594643389	-0.0805981383429968	0.358958634978175	0.0277315797625093	0.33044315558735	0.0889468248877545	0.343532513236603	0.0510680793778953	-0.0214316029456842	-0.411283357692044	-0.139399674885368	-0.304043426725707	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000338413.6	ENSG00000130985.17	UBA1	ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]	0.06049149338374291	ENSP00000366568.4,ENSP00000338413.6,ENSP00000366481.3	3	2	3	2	3	2	3	0.0	0.0	231848398.39648438	452463781.7484741	-0.357115204531631	0.0164158496105014	0.528301909645114	0.39394996626821	-0.0621028057793858	0.00691873259947684	-0.0594521648811073	-0.647228752053316	-0.221821679404398	-0.665308753599801	0.0349561202261697	0.226199121942203	0.00882686838136593	-0.0266869301865409	0.268168641456267	0.0225320002859579	0.00339614810340549	-0.268053938656129	-0.0789729648106015	-0.0797670621117028	-0.337076856701557	0.378432788061033	0.0307350288071779	-0.126729133332489	0.0473941055340212	-0.325759351157858	-0.161067755319159	-0.00339614810340549	-0.197781888509976	-0.272501903346454	0.137962224850853	-0.376579019410856	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000412855.2	ENSG00000230708.10	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	0.09649122807017543	ENSP00000372582.2,ENSP00000412855.2,ENSP00000389193.1,ENSP00000416855.1,ENSP00000372602.2,ENSP00000407674.2,ENSP00000395651.2,ENSP00000408940.1,ENSP00000404116.1,ENSP00000435178.1,ENSP00000412380.1,ENSP00000402865.2,ENSP00000411427.1,ENSP00000410330.1,ENSP00000416774.1,ENSP00000389288.2,ENSP00000393789.1,ENSP00000398783.2,ENSP00000372734.2,ENSP00000382578.3,ENSP00000331343.7,ENSP00000412168.1,ENSP00000382378.2,ENSP00000392280.1,ENSP00000408146.2,ENSP00000412654.1,ENSP00000399832.1,ENSP00000353099.5	28	NA	2	NA	2	NA	1	NA	0.0	NA	193998087.31640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0373236653835818	0.463284778886445	0.705697227191409	-0.339428223388467	0.335729114805389	-0.494892668549327	-0.310526326013957	0.146559638840746	0.241450926630957	0.359825328537665	0.39054038098557	-0.0373236653835818	0.287293398497757	-0.227464634530653	-0.119116103591494	0.614232565754621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000388249.2	ENSG00000229295.11	HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	0.14473684210526316	ENSP00000414196.2,ENSP00000411486.2,ENSP00000396595.1,ENSP00000389923.1,ENSP00000399298.2,ENSP00000388249.2,ENSP00000399852.1,ENSP00000389618.1,ENSP00000372602.2,ENSP00000407674.2,ENSP00000395651.2,ENSP00000408940.1,ENSP00000404116.1,ENSP00000435178.1,ENSP00000412380.1,ENSP00000402865.2,ENSP00000411427.1,ENSP00000410330.1,ENSP00000382422.2,ENSP00000382414.3,ENSP00000385037.2,ENSP00000408879.1,ENSP00000396095.2,ENSP00000400149.2,ENSP00000393651.1,ENSP00000409943.1,ENSP00000416774.1,ENSP00000389288.2,ENSP00000393789.1,ENSP00000398783.2,ENSP00000372734.2,ENSP00000382578.3,ENSP00000331343.7,ENSP00000412168.1,ENSP00000382378.2,ENSP00000392280.1,ENSP00000408146.2,ENSP00000412654.1,ENSP00000399832.1,ENSP00000353099.5	40	3	3	3	3	2	2	0.0	0.0	173923522.83642578	169159963.55859375	-0.161390088377146	0.0453682459982749	0.391689100213763	-0.466145091314018	-0.890990214532634	-0.628671987458788	0.0195933478416332	-0.360337085626006	-0.481363670552681	-0.0476117775719755	0.0206631856508732	0.0624366443422177	-0.290519158465243	-0.185604520749259	-0.542179063544476	-0.042220577861479	0.048934575540569	1.09098314398401	-0.29107417023136	-0.324568551710314	1.07072968227773	-0.700232365452425	0.432630997374484	-0.648498389198723	-0.458307925757012	0.25661795344741	-0.0438940778662094	-0.0489345755405672	-0.0927187371922749	-0.488295131138205	0.324070365021514	0.142549574960727	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000356337.5	ENSG00000081237.20	PTPRC	protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	0.11020408163265306	ENSP00000461347.2,ENSP00000458322.2,ENSP00000458662.2,ENSP00000461074.2,ENSP00000482203.1,ENSP00000306782.7,ENSP00000411355.3,ENSP00000433536.2,ENSP00000356337.5,ENSP00000469141.1	10	5	5	5	3	5	3	0.0	0.0	1112944428.6520183	2144021063.0436199	-0.264269701462636	-0.0126409748078089	0.0	0.121282176808204	0.0111488599971459	-0.177443394189435	-0.00564279651096289	-0.116366376355074	0.201094192664572	0.11967937722692	0.0442959507424039	-0.216909818968695	-0.140626865455976	0.112265789920574	-0.225452368062335	-0.0263229717011306	0.0299944568183186	0.237557650191215	0.26587039111501	-0.0886027197987396	-0.0220325929857452	-0.0386635663073855	-0.132258318955164	0.0669041657160392	-0.148926393517279	-0.00189930139194594	0.144027772625208	-0.0299944568183186	0.371923361746736	0.374952897291452	0.0341194069069921	0.402957570000479	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000347872.2	ENSG00000108828.16	VAT1	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	0.10432569974554708	ENSP00000347872.2,ENSP00000468401.1,ENSP00000465946.1,ENSP00000408553.2,ENSP00000468621.1	5	1	1	1	1	1	1	0.0	0.0	307513556.39453125	55380284.40966797	0.0894514486623308	0.193263151361565	0.277996388417961	0.0444546177328782	0.131811567774077	0.013535514518324	-0.024785638203686	0.831054807760641	0.0752599057754804	0.280199896071245	0.00883184645774904	-0.0998427738703338	0.1063967439654	0.269860068228779	0.0397781265742783	0.0139897473769626	-0.101294946075623	0.215928485162843	-0.226753106950426	-0.0352853299464861	0.183454905069654	0.569239086187841	0.467552580361231	0.334808769406084	0.172629020402786	0.0254372160064893	-0.227221529656704	0.101294946075621	-0.0467530260989353	-0.0137434855916663	0.369047160317153	-0.373627448069561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000312435.2	ENSG00000173402.12	DAG1	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]	0.14860335195530727	ENSP00000440705.1,ENSP00000412067.1,ENSP00000438421.1,ENSP00000439334.1,ENSP00000440590.1,ENSP00000442600.1,ENSP00000388833.1,ENSP00000312435.2,ENSP00000410145.2,ENSP00000501140.1,ENSP00000401382.2	11	9	8	7	8	7	8	0.0	0.0	1583678244.542277	1799976476.2307942	0.285360298463264	-0.0190225831786943	-0.245069657606646	0.00754915232170639	-0.19977921237532	-0.223310679313236	0.00824379746091086	0.339819463717113	0.0903139362144945	-0.122770336505392	-0.0391718369651777	0.156268662967305	-0.21317861987116	-0.0848927880698049	-0.0313602531369384	0.0436673995997054	0.0187055474310185	-0.00803606089098707	-0.154792331314505	0.292026004122807	0.337518613227024	0.013886539675096	0.0478466944865223	0.0924291736880587	0.0754404893641798	0.0331093911035243	-0.247710020060987	-0.0187055474310167	0.133176791768118	0.0171356386781341	0.0569131671071688	0.0745388217630438	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
ENSP00000342332.5	ENSG00000011304.22	PTBP1	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	0.13282732447817835	ENSP00000489604.1,ENSP00000504032.1,ENSP00000501551.1,ENSP00000014112.5,ENSP00000468565.3,ENSP00000349428.4,ENSP00000408096.1,ENSP00000465652.2,ENSP00000504829.1,ENSP00000342332.5,ENSP00000466250.2,ENSP00000478414.1,ENSP00000465451.1,ENSP00000486218.1	14	1	2	1	2	1	2	0.0	0.0	23028115.28125	49654909.66760254	0.911877039306859	-0.238850648669112	0.140425531324254	0.519978038924297	0.236660474627588	0.540509848846032	-0.0393454943027676	-0.200575569818863	-0.168146247160225	-0.789119702870215	0.0302990075909051	0.0821407742144817	0.509863665361189	0.0873871014107461	-0.095062169903013	0.00708244234288458	-0.00667686335794393	0.189359046967432	0.278977256483209	-0.0439843301754674	-0.158915418032182	0.0857799508843815	0.0561581357497216	0.14378872579001	-0.0751927924265505	0.0912170603745821	0.243087872291312	0.00667686335794304	0.0471040694664513	-0.381393315842909	-0.2052709130005	-0.163520399886376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000456012.1	ENSG00000198931.11	APRT	adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]	0.08496732026143791	ENSP00000367615.3,ENSP00000456012.1	2	1	1	1	1	1	1	0.0	0.0	72284173.24438477	94946479.08422852	0.344367433503756	0.0287801184208565	0.653184415425724	0.723362448093152	0.270714733230788	0.0769880823701179	-0.0404991988754437	-0.329698173415107	-0.0744764929468591	-0.201379992320357	0.0338824082239739	0.224061659022219	-0.360582482829567	0.106190794463872	0.281353711077207	0.00465274628248835	0.0526681902183306	0.321591812288592	0.550802675806811	0.319306677670799	0.040589079606022	0.538405492310033	0.397056398807893	-0.0437485463528038	0.245302652766958	0.218128708835692	0.117978389282168	-0.0526681902183324	0.167306815637586	0.011107319981198	0.0151657295625416	-0.0577754542539068	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000416421.1	ENSG00000136279.21	DBNL	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]	0.1806282722513089	ENSP00000416421.1,ENSP00000418006.1,ENSP00000405343.1,ENSP00000411701.1,ENSP00000417653.1,ENSP00000419992.1,ENSP00000392113.2,ENSP00000400817.1,ENSP00000390397.1,ENSP00000417749.2,ENSP00000415173.1,ENSP00000398931.1,ENSP00000397855.1	13	1	3	1	3	1	3	0.0	0.0	131412522.69140625	737428488.6507162	0.3066763135526	-0.0662828719108024	-0.0270788944507068	0.238388952837255	0.153369761403322	0.141331881769524	0.0205214171229011	0.0457949836797233	-0.115063161229115	-0.233879729213994	0.0224846413607942	0.178456721003068	0.163576271358961	0.159397643531699	-0.163596820864651	-0.0449701028526697	0.000590982104412774	-0.218395536817704	0.19276705193696	0.199510473818457	0.0196522310065603	0.321184390809065	0.245280656688766	-0.243079985930706	0.0925477513764044	-0.164368175690432	-0.267017322044099	-0.000590982104412774	-0.473330301614681	-0.0260746215973686	-0.229153689253359	-0.488755563161712	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
